абажур	абажур:ROOT
компенсирующий	компенс:ROOT/ир:SUFF/ующ:SUFF/ий:END
компенсирующийся	компенс:ROOT/ир:SUFF/ующ:SUFF/ий:END/ся:SUFF
компенсации	компенс:ROOT/аци:SUFF/и:END
компенсационность	компенс:ROOT/аци:SUFF/онн:SUFF/ост:SUFF/ь:END
компенсация	компенс:ROOT/аци:SUFF/я:END
компенсирование	компенс:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
компетентность	компет:ROOT/ент:SUFF/н:SUFF/ост:SUFF/ь:END
компетенция	компет:ROOT/ен:SUFF/ци:SUFF/я:END
комфортабельный	комфорт:ROOT/абель:SUFF/н:SUFF/ый:END
комфортный	комфорт:ROOT/н:SUFF/ый:END
конвоир	конво:ROOT/ир:SUFF
конвоиры	конво:ROOT/ир:SUFF/ы:END
конвой	конво:ROOT/й:END
конденсат	конденс:ROOT/ат:SUFF
конденсатор	конденс:ROOT/ат:SUFF/ор:SUFF
конденсаторы	конденс:ROOT/ат:SUFF/ор:SUFF/ы:END
конденсация	конденс:ROOT/аци:SUFF/я:END
конденсирование	конденс:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
конденсор	конденс:ROOT/ор:SUFF
конденсоры	конденс:ROOT/ор:SUFF/ы:END
конденсатный	конденс:ROOT/ат:SUFF/н:SUFF/ый:END
конденсаторный	конденс:ROOT/ат:SUFF/ор:SUFF/н:SUFF/ый:END
конденсационный	конденс:ROOT/аци:SUFF/онн:SUFF/ый:END
конденсированный	конденс:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
конденсорный	конденс:ROOT/ор:SUFF/н:SUFF/ый:END
сконденсированный	с:PREF/конденс:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
конек	конек:ROOT
кони	кон:ROOT/и:END
конь	кон:ROOT/ь:END
конюшни	кон:ROOT/юш:SUFF/н:SUFF/и:END
конюшня	кон:ROOT/юш:SUFF/н:SUFF/я:END
конкретизация	конкрет:ROOT/из:SUFF/аци:SUFF/я:END
конкретика	конкрет:ROOT/ик:SUFF/а:END
конкретности	конкрет:ROOT/н:SUFF/ост:SUFF/и:END
конкретность	конкрет:ROOT/н:SUFF/ост:SUFF/ь:END
конный	кон:ROOT/н:SUFF/ый:END
конский	кон:ROOT/ск:SUFF/ий:END
конюшенный	кон:ROOT/юш:SUFF/енн:SUFF/ый:END
консалтинг	консал:ROOT/т:SUFF/инг:SUFF
консул	консул:ROOT
консульство	консуль:ROOT/ств:SUFF/о:END
консультант	консуль:ROOT/т:SUFF/ант:SUFF
консультанты	консуль:ROOT/т:SUFF/ант:SUFF/ы:END
консультации	консуль:ROOT/т:SUFF/аци:SUFF/и:END
консультация	консуль:ROOT/т:SUFF/аци:SUFF/я:END
консультирование	консуль:ROOT/т:SUFF/ир:SUFF/ов:SUFF/ани:SUFF/е:END
проконсул	про:PREF/консул:ROOT
консервативный	консерв:ROOT/ат:SUFF/ив:SUFF/н:SUFF/ый:END
консерваторский	консерв:ROOT/ат:SUFF/ор:SUFF/ск:SUFF/ий:END
консервационный	консерв:ROOT/аци:SUFF/онн:SUFF/ый:END
консервированный	консерв:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
консервирующий	консерв:ROOT/ир:SUFF/ующ:SUFF/ий:END
консервный	консерв:ROOT/н:SUFF/ый:END
консерватория	кон:PREF/серв:ROOT/ат:SUFF/ор:SUFF/и:SUFF/я:END
консервация	кон:PREF/серв:ROOT/аци:SUFF/я:END
консервирование	кон:PREF/серв:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
консервы	кон:PREF/серв:ROOT/ы:END
пресервы	пре:PREF/серв:ROOT/ы:END
сервант	серв:ROOT/ант:SUFF
серванты	серв:ROOT/ант:SUFF/ы:END
сервер	серв:ROOT/ер:SUFF
серверы	серв:ROOT/ер:SUFF/ы:END
сервиз	серв:ROOT/из:SUFF
сервизы	серв:ROOT/из:SUFF/ы:END
сервировка	серв:ROOT/ир:SUFF/ов:SUFF/к:SUFF/а:END
сервис	серв:ROOT/ис:SUFF
конспиратор	кон:PREF/спир:ROOT/ат:SUFF/ор:SUFF
конспираторы	кон:PREF/спир:ROOT/ат:SUFF/ор:SUFF/ы:END
конспирация	кон:PREF/спир:ROOT/аци:SUFF/я:END
респиратор	ре:PREF/спир:ROOT/ат:SUFF/ор:SUFF
респираторы	ре:PREF/спир:ROOT/ат:SUFF/ор:SUFF/ы:END
констатация	кон:PREF/стат:ROOT/аци:SUFF/я:END
статист	стат:ROOT/ист:SUFF
статистик	стат:ROOT/ист:SUFF/ик:SUFF
статистика	стат:ROOT/ист:SUFF/ик:SUFF/а:END
статистики	стат:ROOT/ист:SUFF/ик:SUFF/и:END
статистка	стат:ROOT/ист:SUFF/к:SUFF/а:END
статистки	стат:ROOT/ист:SUFF/к:SUFF/и:END
статус	стат:ROOT/ус:SUFF
статут	стат:ROOT/ут:SUFF
конститутиивный	кон:PREF/стит:ROOT/ути:SUFF/ив:SUFF/н:SUFF/ый:END
конституциональный	кон:PREF/стит:ROOT/уци:SUFF/он:SUFF/аль:SUFF/н:SUFF/ый:END
конституционный	кон:PREF/стит:ROOT/уци:SUFF/онн:SUFF/ый:END
неконституционный	не:PREF/кон:SUFF/стит:ROOT/уци:SUFF/онн:SUFF/ый:END
проститутский	про:PREF/стит:ROOT/ут:SUFF/ск:SUFF/ий:END
реститутивный	ре:PREF/стит:ROOT/ут:SUFF/ив:SUFF/н:SUFF/ый:END
реституционный	ре:PREF/стит:ROOT/уци:SUFF/онн:SUFF/ый:END
субститутивный	суб:PREF/стит:ROOT/ут:SUFF/ив:SUFF/н:SUFF/ый:END
субституционный	суб:PREF/стит:ROOT/уци:SUFF/онн:SUFF/ый:END
конституционность	кон:PREF/стит:ROOT/уци:SUFF/онн:SUFF/ост:SUFF/ь:END
конституция	кон:PREF/стит:ROOT/уци:SUFF/я:END
неконституционность	не:PREF/кон:SUFF/стит:ROOT/уци:SUFF/онн:SUFF/ост:SUFF/ь:END
проститутка	про:PREF/стит:ROOT/ут:SUFF/к:SUFF/а:END
проститутки	про:PREF/стит:ROOT/ут:SUFF/к:SUFF/и:END
проституция	про:PREF/стит:ROOT/уци:SUFF/я:END
реституция	ре:PREF/стит:ROOT/уци:SUFF/я:END
субституция	суб:PREF/стит:ROOT/уци:SUFF/я:END
конституционность	кон:PREF/стит:ROOT/уци:SUFF/онн:SUFF/ост:SUFF/ь:END
конституция	кон:PREF/стит:ROOT/уци:SUFF/я:END
неконституционность	не:PREF/кон:SUFF/стит:ROOT/уци:SUFF/онн:SUFF/ост:SUFF/ь:END
проститутка	про:PREF/стит:ROOT/ут:SUFF/к:SUFF/а:END
проститутки	про:PREF/стит:ROOT/ут:SUFF/к:SUFF/и:END
проституция	про:PREF/стит:ROOT/уци:SUFF/я:END
реституция	ре:PREF/стит:ROOT/уци:SUFF/я:END
субституция	суб:PREF/стит:ROOT/уци:SUFF/я:END
концерт	концерт:ROOT
концертант	концерт:ROOT/ант:SUFF
концертанты	концерт:ROOT/ант:SUFF/ы:END
концертирование	концерт:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
концерты	концерт:ROOT/ы:END
концессии	кон:PREF/цесс:ROOT/и:SUFF/и:END
концессия	кон:PREF/цесс:ROOT/и:SUFF/я:END
прецессия	пре:PREF/цесс:ROOT/и:SUFF/я:END
процессии	про:PREF/цесс:ROOT/и:SUFF/и:END
процессия	про:PREF/цесс:ROOT/и:SUFF/я:END
рецессия	ре:PREF/цесс:ROOT/и:SUFF/я:END
кооперативный	ко:PREF/опер:ROOT/ат:SUFF/ив:SUFF/н:SUFF/ый:END
кооперационный	ко:PREF/опер:ROOT/аци:SUFF/онн:SUFF/ый:END
кооперированный	ко:PREF/опер:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
оперантный	опер:ROOT/ант:SUFF/н:SUFF/ый:END
оперативный	опер:ROOT/ат:SUFF/ив:SUFF/н:SUFF/ый:END
операторный	опер:ROOT/ат:SUFF/ор:SUFF/н:SUFF/ый:END
операторский	опер:ROOT/ат:SUFF/ор:SUFF/ск:SUFF/ий:END
операционный	опер:ROOT/аци:SUFF/онн:SUFF/ый:END
оперирующий	опер:ROOT/ир:SUFF/ующ:SUFF/ий:END
оперовский	опер:ROOT/ов:SUFF/ск:SUFF/ий:END
прооперировавший	про:PREF/опер:ROOT/ир:SUFF/ов:SUFF/авш:SUFF/ий:END
прооперированный	про:PREF/опер:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
копии	коп:ROOT/и:SUFF/и:END
копирование	коп:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
копия	коп:ROOT/и:SUFF/я:END
коридор	коридор:ROOT
коридорчик	коридор:ROOT/чик:SUFF
коридорчики	коридор:ROOT/чик:SUFF/и:END
коридоры	коридор:ROOT/ы:END
коробка	короб:ROOT/к:SUFF/а:END
коробки	короб:ROOT/к:SUFF/и:END
коробок	короб:ROOT/ок:SUFF
коробочка	короб:ROOT/очк:SUFF/а:END
коробочки	короб:ROOT/очк:SUFF/и:END
корона	корон:ROOT/а:END
коронации	корон:ROOT/аци:SUFF/и:END
коронация	корон:ROOT/аци:SUFF/я:END
коронка	корон:ROOT/к:SUFF/а:END
коронки	корон:ROOT/к:SUFF/и:END
корональный	корон:ROOT/аль:SUFF/н:SUFF/ый:END
коронарный	корон:ROOT/ар:SUFF/н:SUFF/ый:END
коронационный	корон:ROOT/аци:SUFF/онн:SUFF/ый:END
коронированный	корон:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
коронирующий	корон:ROOT/ир:SUFF/ующ:SUFF/ий:END
коронный	корон:ROOT/н:SUFF/ый:END
коронованный	корон:ROOT/ов:SUFF/анн:SUFF/ый:END
корончатый	корон:ROOT/чат:SUFF/ый:END
корпоральный	корп:ROOT/ор:SUFF/аль:SUFF/н:SUFF/ый:END
корпоративистский	корп:ROOT/ор:SUFF/ат:SUFF/ив:SUFF/ист:SUFF/ск:SUFF/ий:END
корпоративный	корп:ROOT/ор:SUFF/ат:SUFF/ив:SUFF/н:SUFF/ый:END
корпулентный	корп:ROOT/ул:SUFF/ент:SUFF/н:SUFF/ый:END
корпускулярный	корп:ROOT/ус:SUFF/кул:SUFF/яр:SUFF/н:SUFF/ый:END
корпусной	корп:ROOT/ус:SUFF/н:SUFF/ой:END
корректив	коррект:ROOT/ив:SUFF
коррективы	коррект:ROOT/ив:SUFF/ы:END
корректирование	коррект:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
корректировка	коррект:ROOT/ир:SUFF/ов:SUFF/к:SUFF/а:END
корректировки	коррект:ROOT/ир:SUFF/ов:SUFF/к:SUFF/и:END
корректировщик	коррект:ROOT/ир:SUFF/ов:SUFF/щик:SUFF
корректировщики	коррект:ROOT/ир:SUFF/ов:SUFF/щик:SUFF/и:END
корректность	коррект:ROOT/н:SUFF/ост:SUFF/ь:END
корректор	коррект:ROOT/ор:SUFF
корректоры	коррект:ROOT/ор:SUFF/ы:END
корректура	коррект:ROOT/ур:SUFF/а:END
коррекция	коррекц:ROOT/и:SUFF/я:END
корректированный	коррект:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
корректировочный	коррект:ROOT/ир:SUFF/ов:SUFF/оч:SUFF/н:SUFF/ый:END
корректирующий	коррект:ROOT/ир:SUFF/ующ:SUFF/ий:END
корректный	коррект:ROOT/н:SUFF/ый:END
корректорский	коррект:ROOT/ор:SUFF/ск:SUFF/ий:END
корректурный	коррект:ROOT/ур:SUFF/н:SUFF/ый:END
коррекционный	коррекц:ROOT/ион:SUFF/н:SUFF/ый:END
корригированный	корриг:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
корригирующий	корриг:ROOT/ир:SUFF/ующ:SUFF/ий:END
откорректированный	от:PREF/коррект:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
подкорректированный	под:PREF/коррект:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
скорректированный	с:PREF/коррект:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
коррелирующий	коррел:ROOT/ир:SUFF/ующ:SUFF/ий:END
коррелятивный	коррел:ROOT/ятив:SUFF/н:SUFF/ый:END
корреляционный	коррел:ROOT/яц:SUFF/ион:SUFF/н:SUFF/ый:END
косматость	косм:ROOT/ат:SUFF/ост:SUFF/ь:END
косметика	косм:ROOT/ет:SUFF/ик:SUFF/а:END
косметичка	косм:ROOT/ет:SUFF/ич:SUFF/к:SUFF/а:END
космизм	косм:ROOT/изм:SUFF
космос	косм:ROOT/ос:SUFF
косматый	косм:ROOT/ат:SUFF/ый:END
косметический	косм:ROOT/ет:SUFF/ич:SUFF/еск:SUFF/ий:END
космический	косм:ROOT/ич:SUFF/еск:SUFF/ий:END
кости	кост:ROOT/и:END
костистость	кост:ROOT/ист:SUFF/ост:SUFF/ь:END
костлявость	костл:ROOT/яв:SUFF/ост:SUFF/ь:END
костяшки	кост:ROOT/яшк:SUFF/и:END
костистый	кост:ROOT/ист:SUFF/ый:END
костлявый	костл:ROOT/яв:SUFF/ый:END
костный	кост:ROOT/н:SUFF/ый:END
костяной	кост:ROOT/ян:SUFF/ой:END
костюм	костюм:ROOT
костюмер	костюм:ROOT/ер:SUFF
костюмерная	костюм:ROOT/ер:SUFF/н:SUFF/ая:END
костюмеры	костюм:ROOT/ер:SUFF/ы:END
костюмы	костюм:ROOT/ы:END
костюмерный	костюм:ROOT/ер:SUFF/н:SUFF/ый:END
костюмированный	костюм:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
костюмный	костюм:ROOT/н:SUFF/ый:END
котел	котел:ROOT
котелки	котел:ROOT/к:SUFF/и:END
котелок	котел:ROOT/ок:SUFF
котлован	котл:ROOT/ов:SUFF/ан:SUFF
котлованы	котл:ROOT/ов:SUFF/ан:SUFF/ы:END
котловина	котл:ROOT/ов:SUFF/ин:SUFF/а:END
котловины	котл:ROOT/ов:SUFF/ин:SUFF/ы:END
котлы	котл:ROOT/ы:END
краевой	кра:ROOT/ев:SUFF/ой:END
крайний	край:ROOT/н:SUFF/ий:END
крапающий	крап:ROOT/ающ:SUFF/ий:END
крапленый	крапл:ROOT/ен:SUFF/ый:END
крапчатый	крап:ROOT/чат:SUFF/ый:END
краткость	крат:ROOT/к:SUFF/ост:SUFF/ь:END
прекращение	пре:PREF/кращ:ROOT/ени:SUFF/е:END
сокращение	со:PREF/кращ:ROOT/ени:SUFF/е:END
сокращения	со:PREF/кращ:ROOT/ени:SUFF/я:END
крестильный	крест:ROOT/иль:SUFF/н:SUFF/ый:END
крестный	крест:ROOT/н:SUFF/ый:END
крестовый	крест:ROOT/ов:SUFF/ый:END
крестцовый	крест:ROOT/ц:SUFF/ов:SUFF/ый:END
крестящий	крест:ROOT/ящ:SUFF/ий:END
крещальний	крещ:ROOT/аль:SUFF/н:SUFF/ий:END
крещенский	крещ:ROOT/ен:SUFF/ск:SUFF/ий:END
крещеный	крещ:ROOT/ен:SUFF/ый:END
окрестный	о:PREF/крест:ROOT/н:SUFF/ый:END
окрещенный	о:PREF/крещ:ROOT/енн:SUFF/ый:END
скрещенный	с:PREF/крещ:ROOT/енн:SUFF/ый:END
криминалистический	криминал:ROOT/ист:SUFF/ич:SUFF/еск:SUFF/ий:END
криминальный	кримин:ROOT/аль:SUFF/н:SUFF/ый:END
кристаллизировавшийся	кристалл:ROOT/из:SUFF/ир:SUFF/ов:SUFF/авш:SUFF/ий:END/ся:SUFF
кристаллический	кристалл:ROOT/ич:SUFF/еск:SUFF/ий:END
кристальный	кристаль:ROOT/н:SUFF/ый:END
критик	критик:ROOT
критика	критик:ROOT/а:END
критикан	критик:ROOT/ан:SUFF
критиканство	критик:ROOT/ан:SUFF/ств:SUFF/о:END
критиканы	критик:ROOT/ан:SUFF/ы:END
критикесса	критик:ROOT/есс:SUFF/а:END
критики	критик:ROOT/и:END
критиканствующий	критик:ROOT/ан:SUFF/ств:SUFF/ующ:SUFF/ий:END
критикующий	критик:ROOT/ующ:SUFF/ий:END
критический	критич:ROOT/еск:SUFF/ий:END
критичный	критич:ROOT/н:SUFF/ый:END
некритический	не:PREF/крит:ROOT/ич:SUFF/еск:SUFF/ий:END
некритичный	не:PREF/крит:ROOT/ич:SUFF/н:SUFF/ый:END
покритиковавший	по:PREF/критик:ROOT/ов:SUFF/авш:SUFF/ий:END
раскритиковавший	рас:PREF/критик:ROOT/ов:SUFF/авш:SUFF/ий:END
раскритикованный	рас:PREF/критик:ROOT/ов:SUFF/анн:SUFF/ый:END
кровавый	кров:ROOT/ав:SUFF/ый:END
кровельный	кров:ROOT/ель:SUFF/н:SUFF/ый:END
кровивший	кров:ROOT/ивш:SUFF/ий:END
кровный	кров:ROOT/н:SUFF/ый:END
кровянистый	кров:ROOT/яни:SUFF/ст:SUFF/ый:END
кровяной	кров:ROOT/ян:SUFF/ой:END
кровящий	кров:ROOT/ящ:SUFF/ий:END
окровавленный	о:PREF/кров:ROOT/авл:SUFF/енн:SUFF/ый:END
откровенный	от:PREF/кров:ROOT/енн:SUFF/ый:END
раскровавленный	рас:PREF/кров:ROOT/авл:SUFF/енн:SUFF/ый:END
крохотный	крох:ROOT/от:SUFF/н:SUFF/ый:END
крошечный	крош:ROOT/еч:SUFF/н:SUFF/ый:END
крупнеть	круп:ROOT/н:SUFF/еть:END
разукрупнять	раз:PREF/у:SUFF/круп:ROOT/н:SUFF/ять:END
разукрупняться	раз:PREF/у:SUFF/круп:ROOT/н:SUFF/ять:END/ся:SUFF
укрупнять	у:PREF/круп:ROOT/н:SUFF/ять:END
укрупняться	у:PREF/круп:ROOT/н:SUFF/ять:END/ся:SUFF
крупный	круп:ROOT/н:SUFF/ый:END
покрупневший	по:PREF/круп:ROOT/н:SUFF/евш:SUFF/ий:END
укрупненный	у:PREF/круп:ROOT/н:SUFF/енн:SUFF/ый:END
крюк	крюк:ROOT
крюки	крюк:ROOT/и:END
крючки	крюч:ROOT/к:SUFF/и:END
крючок	крюч:ROOT/ок:SUFF
крючья	крюч:ROOT/ь:SUFF/я:END
куб	куб:ROOT
кубки	куб:ROOT/к:SUFF/и:END
кубы	куб:ROOT/ы:END
кулак	кулак:ROOT
кулаки	кулак:ROOT/и:END
кулачество	кулач:ROOT/еств:SUFF/о:END
кулачье	кулачь:ROOT/е:END
культ	культ:ROOT
культи	культ:ROOT/и:END
культура	культ:ROOT/ур:SUFF/а:END
культурист	культ:ROOT/ур:SUFF/ист:SUFF
культуристы	культ:ROOT/ур:SUFF/ист:SUFF/ы:END
культурность	культ:ROOT/ур:SUFF/н:SUFF/ост:SUFF/ь:END
культуры	культ:ROOT/ур:SUFF/ы:END
культя	культ:ROOT/я:END
некультурность	не:PREF/культ:ROOT/ур:SUFF/н:SUFF/ост:SUFF/ь:END
окультуривание	о:PREF/культ:ROOT/ур:SUFF/ив:SUFF/ани:SUFF/е:END
курс	курс:ROOT
курсистка	курс:ROOT/ист:SUFF/к:SUFF/а:END
курсистки	курс:ROOT/ист:SUFF/к:SUFF/и:END
курсовая	курс:ROOT/ов:SUFF/ая:END
курсовые	курс:ROOT/ов:SUFF/ые:END
курсы	курс:ROOT/ы:END
кустарниковый	куст:ROOT/ар:SUFF/ник:SUFF/ов:SUFF/ый:END
кустарный	куст:ROOT/ар:SUFF/н:SUFF/ый:END
кустистый	куст:ROOT/ист:SUFF/ый:END
кустовой	куст:ROOT/ов:SUFF/ой:END
кювет	кювет:ROOT
кювета	кювет:ROOT/а:END
кюветка	кювет:ROOT/к:SUFF/а:END
кюветки	кювет:ROOT/к:SUFF/и:END
кюветы	кювет:ROOT/ы:END
лавка	лавк:ROOT/а:END
лавочка	лавоч:ROOT/к:SUFF/а:END
лавочник	лавоч:ROOT/ник:SUFF
лавочники	лавоч:ROOT/ник:SUFF/и:END
лавчонка	лавч:ROOT/он:SUFF/к:SUFF/а:END
лавчонки	лавч:ROOT/он:SUFF/к:SUFF/и:END
лад	лад:ROOT
ладность	лад:ROOT/н:SUFF/ост:SUFF/ь:END
лады	лад:ROOT/ы:END
налаживание	на:PREF/лаж:ROOT/ив:SUFF/ани:SUFF/е:END
слаживание	с:PREF/лаж:ROOT/ив:SUFF/ани:SUFF/е:END
улаживание	у:PREF/лаж:ROOT/ив:SUFF/ани:SUFF/е:END
лак	лак:ROOT
лаки	лак:ROOT/и:END
лакирование	лак:ROOT/ир:SUFF/ов:SUFF/ани:SUFF/е:END
лакированность	лак:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ост:SUFF/ь:END
лакировка	лак:ROOT/ир:SUFF/ов:SUFF/к:SUFF/а:END
ларец	лар:ROOT/ец:SUFF
ларцы	лар:ROOT/цы:SUFF
ларчик	лар:ROOT/чик:SUFF
ларь	лар:ROOT/ь:END
ласка	ласк:ROOT/а:END
ласки	ласк:ROOT/и:END
ласковость	ласк:ROOT/ов:SUFF/ост:SUFF/ь:END
ласкательный	ласк:ROOT/атель:SUFF/н:SUFF/ый:END
ласковый	ласк:ROOT/ов:SUFF/ый:END
левак	лев:ROOT/ак:SUFF
левачество	лев:ROOT/ач:SUFF/еств:SUFF/о:END
левизна	лев:ROOT/изн:SUFF/а:END
легкость	легк:ROOT/ост:SUFF/ь:END
облегчение	об:PREF/легч:ROOT/ени:SUFF/е:END
облегченность	об:PREF/легч:ROOT/енн:SUFF/ост:SUFF/ь:END
лед	лед:ROOT
льды	льд:ROOT/ы:END
наледь	на:PREF/лед:ROOT/ь:END
обледенелость	об:PREF/лед:ROOT/ен:SUFF/ел:SUFF/ост:SUFF/ь:END
обледенение	об:PREF/лед:ROOT/ен:SUFF/ени:SUFF/е:END
леденистый	лед:ROOT/ен:SUFF/ист:SUFF/ый:END
леденцовый	лед:ROOT/ен:SUFF/ц:SUFF/ов:SUFF/ый:END
леденящий	лед:ROOT/ен:SUFF/ящ:SUFF/ий:END
ледовитый	лед:ROOT/ов:SUFF/ит:SUFF/ый:END
ледовый	лед:ROOT/ов:SUFF/ый:END
ледяной	лед:ROOT/ян:SUFF/ой:END
льдистый	льд:ROOT/ист:SUFF/ый:END
обледеневший	об:PREF/лед:ROOT/ен:SUFF/евш:SUFF/ий:END
обледенелый	об:PREF/лед:ROOT/ен:SUFF/ел:SUFF/ый:END
лес	лес:ROOT
леса	лес:ROOT/а:END
лесистость	лес:ROOT/ист:SUFF/ост:SUFF/ь:END
лесник	лес:ROOT/ник:SUFF
лесники	лес:ROOT/ник:SUFF/и:END
лесничество	лес:ROOT/нич:SUFF/еств:SUFF/о:END
лесничий	лес:ROOT/нич:SUFF/ий:END
облесение	об:PREF/лес:ROOT/ени:SUFF/е:END
лестный	лест:ROOT/н:SUFF/ый:END
льстивый	льст:ROOT/ив:SUFF/ый:END
льстящий	льст:ROOT/ящ:SUFF/ий:END
подольстивший	подо:PREF/льст:ROOT/ивш:SUFF/ий:END
подольстившийся	подо:PREF/льст:ROOT/ивш:SUFF/ий:END/ся:SUFF
летательный	лет:ROOT/атель:SUFF/н:SUFF/ый:END
летающий	лет:ROOT/ающ:SUFF/ий:END
летный	лет:ROOT/н:SUFF/ый:END
летучий	лет:ROOT/уч:SUFF/ий:END
летящий	лет:ROOT/ящ:SUFF/ий:END
ликвидатор	ликвид:ROOT/ат:SUFF/ор:SUFF
ликвидаторы	ликвид:ROOT/ат:SUFF/ор:SUFF/ы:END
ликвидация	ликвид:ROOT/аци:SUFF/я:END
ликвидность	ликвид:ROOT/н:SUFF/ост:SUFF/ь:END
ликвидаторский	ликвид:ROOT/ат:SUFF/ор:SUFF/ск:SUFF/ий:END
ликвидационный	ликвид:ROOT/аци:SUFF/онн:SUFF/ый:END
ликвидированный	ликвид:ROOT/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
ликвидный	ликвид:ROOT/н:SUFF/ый:END
линеаризация	лин:ROOT/е:SUFF/ар:SUFF/из:SUFF/аци:SUFF/я:END
линейка	лин:ROOT/ей:SUFF/к:SUFF/а:END
линейки	лин:ROOT/ей:SUFF/к:SUFF/и:END
линейность	лин:ROOT/ей:SUFF/н:SUFF/ост:SUFF/ь:END
линии	лин:ROOT/и:SUFF/и:END
линия	лин:ROOT/и:SUFF/я:END
нелинейность	не:PREF/лин:ROOT/ей:SUFF/н:SUFF/ост:SUFF/ь:END
линеаризированный	лин:ROOT/е:SUFF/ар:SUFF/из:SUFF/ир:SUFF/ов:SUFF/анн:SUFF/ый:END
линейный	лин:ROOT/ей:SUFF/н:SUFF/ый:END
линючий	лин:ROOT/юч:SUFF/ий:END
линялый	лин:ROOT/ял:SUFF/ый:END
полинявший	по:PREF/лин:ROOT/я:SUFF/вш:SUFF/ий:END
слинявший	с:PREF/лин:ROOT/я:SUFF/вш:SUFF/ий:END
лиризм	лир:ROOT/изм:SUFF
лирик	лир:ROOT/ик:SUFF
лирика	лир:ROOT/ик:SUFF/а:END
лирики	лир:ROOT/ик:SUFF/и:END
лирический	лир:ROOT/ич:SUFF/еск:SUFF/ий:END
лиричный	лир:ROOT/ич:SUFF/н:SUFF/ый:END
лист	лист:ROOT
листаж	лист:ROOT/аж:SUFF
листва	лист:ROOT/в:SUFF/а:END
листинг	лист:ROOT/инг:SUFF
листинги	лист:ROOT/инг:SUFF/и:END
листки	лист:ROOT/к:SUFF/и:END
листовка	лист:ROOT/ов:SUFF/к:SUFF/а:END
листовки	лист:ROOT/ов:SUFF/к:SUFF/и:END
листок	лист:ROOT/ок:SUFF
листы	лист:ROOT/ы:END
листья	лист:ROOT/ь:SUFF/я:END
перелистывание	пере:PREF/лист:ROOT/ыв:SUFF/ани:SUFF/е:END
пролистывание	про:PREF/лист:ROOT/ыв:SUFF/ани:SUFF/е:END
листающий	лист:ROOT/ающ:SUFF/ий:END
лиственный	лист:ROOT/в:SUFF/енн:SUFF/ый:END
листовой	лист:ROOT/ов:SUFF/ой:END
перелиставший	пере:PREF/лист:ROOT/авш:SUFF/ий:END
полиставший	по:PREF/лист:ROOT/авш:SUFF/ий:END
пролиставший	про:PREF/лист:ROOT/авш:SUFF/ий:END
литераторский	литер:ROOT/ат:SUFF/ор:SUFF/ск:SUFF/ий:END
литературный	литер:ROOT/ат:SUFF/ур:SUFF/н:SUFF/ый:END
литерный	литер:ROOT/н:SUFF/ый:END
лишающий	лиш:ROOT/ающ:SUFF/ий:END
лишающийся	лиш:ROOT/ающ:SUFF/ий:END/ся:SUFF
лишенный	лиш:ROOT/енн:SUFF/ый:END
лишивший	лиш:ROOT/ивш:SUFF/ий:END
лишившийся	лиш:ROOT/ивш:SUFF/ий:END/ся:SUFF
лишний	лиш:ROOT/н:SUFF/ий:END
нелишний	не:PREF/лиш:ROOT/н:SUFF/ий:END
лобастый	лоб:ROOT/аст:SUFF/ый:END
лобковый	лоб:ROOT/к:SUFF/ов:SUFF/ый:END
лобный	лоб:ROOT/н:SUFF/ый:END
лобовой	лоб:ROOT/ов:SUFF/ой:END
налобный	на:PREF/лоб:ROOT/н:SUFF/ый:END
логик	лог:ROOT/ик:SUFF
логика	лог:ROOT/ик:SUFF/а:END
логики	лог:ROOT/ик:SUFF/и:END
логистика	лог:ROOT/ист:SUFF/ик:SUFF/а:END
логичность	лог:ROOT/ич:SUFF/н:SUFF/ост:SUFF/ь:END
логистический	лог:ROOT/ист:SUFF/ич:SUFF/еск:SUFF/ий:END
логический	лог:ROOT/ич:SUFF/еск:SUFF/ий:END
логичный	лог:ROOT/ич:SUFF/н:SUFF/ый:END
лопата	лопат:ROOT/а:END
лопатка	лопат:ROOT/к:SUFF/а:END
лопатки	лопат:ROOT/к:SUFF/и:END
лопаты	лопат:ROOT/ы:END
лотовый	лот:ROOT/ов:SUFF/ый:END
