абажур	абажур:ROOT
дождевальный	дожд:ROOT/евальн:SUFF/ый:END
дождевой	дожд:ROOT/ев:SUFF/ой:END
дождливый	дожд:ROOT/лив:SUFF/ый:END
доза	доз:ROOT/а:END
дозатор	дозат:ROOT/ор:SUFF
дозаторы	дозат:ROOT/ор:SUFF/ы:END
дозировка	дозир:ROOT/овк:SUFF/а:END
дозы	доз:ROOT/ы:END
доильный	доиль:ROOT/н:SUFF/ый:END
дойный	дой:ROOT/н:SUFF/ый:END
дойка	дой:ROOT/к:SUFF/а:END
дояр	дояр:ROOT
доярка	дояр:ROOT/к:SUFF/а:END
доярки	дояр:ROOT/к:SUFF/и:END
надой	надой:ROOT
удой	уд:ROOT/ой:END
доказательства	доказ:ROOT/ательств:SUFF/а:END
доказательство	доказ:ROOT/ательств:SUFF/о:END
заказ	заказ:ROOT
заказник	заказ:ROOT/ник:SUFF
заказники	заказ:ROOT/ник:SUFF/и:END
заказы	заказ:ROOT/ы:END
наказ	наказ:ROOT
наказание	наказ:ROOT/ани:SUFF/е:END
наказания	наказ:ROOT/ани:SUFF/я:END
наказы	наказ:ROOT/ы:END
отказ	отказ:ROOT
отказы	отказ:ROOT/ы:END
показание	показ:ROOT/ани:SUFF/е:END
показатели	показ:ROOT/ател:SUFF/и:END
показатель	показ:ROOT/ател:SUFF/ь:END
показуха	показ:ROOT/ух:SUFF/а:END
приказ	приказ:ROOT
приказание	приказ:ROOT/ани:SUFF/е:END
приказания	приказ:ROOT/ани:SUFF/я:END
приказы	приказ:ROOT/ы:END
прокаженные	прокаж:ROOT/енн:SUFF/ые:END
прокаженный	прокаж:ROOT/енн:SUFF/ый:END
проказа	проказ:ROOT/а:END
указ	указ:ROOT
указание	указ:ROOT/ани:SUFF/е:END
указания	указ:ROOT/ани:SUFF/я:END
указатели	указ:ROOT/ател:SUFF/и:END
указатель	указ:ROOT/ател:SUFF/ь:END
указка	указ:ROOT/к:SUFF/а:END
указки	указ:ROOT/к:SUFF/и:END
указы	указ:ROOT/ы:END
доконченный	доконч:ROOT/енн:SUFF/ый:END
докончивший	доконч:ROOT/ивш:SUFF/ий:END
заканчивающий	заканч:ROOT/ивающ:SUFF/ий:END
заканчивающийся	заканч:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
законченный	законч:ROOT/енн:SUFF/ый:END
закончивший	законч:ROOT/ивш:SUFF/ий:END
закончившийся	законч:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
конечный	конеч:ROOT/н:SUFF/ый:END
концевой	конц:ROOT/ев:SUFF/ой:END
кончающий	конч:ROOT/ающ:SUFF/ий:END
кончающийся	конч:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
конченый	конч:ROOT/ен:SUFF/ый:END
кончившийся	конч:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
неокончательный	не:ROOT/о:SUFF/конч:ROOT/ательн:SUFF/ый:END
неоконченный	неоконч:ROOT/енн:SUFF/ый:END
оканчивающийся	оканч:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
оконечный	окон:ROOT/ечн:SUFF/ый:END
окончательный	оконч:ROOT/ательн:SUFF/ый:END
оконченный	оконч:ROOT/енн:SUFF/ый:END
окончивший	оконч:ROOT/ивш:SUFF/ий:END
окончившийся	оконч:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
покончивший	поконч:ROOT/ивш:SUFF/ий:END
приконченный	приконч:ROOT/енн:SUFF/ый:END
прикончивший	приконч:ROOT/ивш:SUFF/ий:END
докричавшийся	докрич:ROOT/авш:SUFF/ий:END/ся:POSTFIX
закричавший	закрич:ROOT/авш:SUFF/ий:END
крикнувший	крик:ROOT/нувш:SUFF/ий:END
кричавший	крич:ROOT/авш:SUFF/ий:END
кричащий	крич:ROOT/ащ:SUFF/ий:END
перекричавший	перекрич:ROOT/авш:SUFF/ий:END
покрикивающий	покрик:ROOT/ивающ:SUFF/ий:END
покричавший	покрич:ROOT/авш:SUFF/ий:END
прикрикивающий	прикрик:ROOT/ивающ:SUFF/ий:END
прикрикнувший	прикрик:ROOT/нувш:SUFF/ий:END
прокричавший	прокрич:ROOT/авш:SUFF/ий:END
документ	докум:ROOT/ент:SUFF
документальность	документ:ROOT/альност:SUFF/ь:END
документация	документ:ROOT/аци:SUFF/я:END
документы	докум:ROOT/ент:SUFF/ы:END
долг	долг:ROOT
долги	долг:ROOT/и:END
долгота	долг:ROOT/от:SUFF/а:END
долженствование	долж:ROOT/енствовани:SUFF/е:END
должки	долж:ROOT/к:SUFF/и:END
должник	долж:ROOT/ник:SUFF
должники	долж:ROOT/ник:SUFF/и:END
должности	долж:ROOT/ност:SUFF/и:END
должность	долж:ROOT/ност:SUFF/ь:END
должок	долж:ROOT/ок:SUFF
задолженности	задолж:ROOT/енност:SUFF/и:END
задолженность	задолж:ROOT/енност:SUFF/ь:END
задолжник	задолж:ROOT/ник:SUFF
задолжники	задолж:ROOT/ник:SUFF/и:END
одолжение	одолж:ROOT/ени:SUFF/е:END
одолжения	одолж:ROOT/ени:SUFF/я:END
продолжение	продолж:ROOT/ени:SUFF/е:END
продолжения	продолж:ROOT/ени:SUFF/я:END
продолжительность	продолж:ROOT/ительност:SUFF/ь:END
долгий	долг:ROOT/ий:END
долговой	долг:ROOT/ов:SUFF/ой:END
долженствующий	долж:ROOT/енствующ:SUFF/ий:END
должный	долж:ROOT/н:SUFF/ый:END
задолжавший	задолж:ROOT/авш:SUFF/ий:END
задолженный	задолж:ROOT/енн:SUFF/ый:END
недолгий	недолг:ROOT/ий:END
одолженный	одолж:ROOT/енн:SUFF/ый:END
одолживший	одолж:ROOT/ивш:SUFF/ий:END
продолговатый	продолг:ROOT/оват:SUFF/ый:END
продолжающийся	продолж:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
продолженный	продолж:ROOT/енн:SUFF/ый:END
продолжительный	продолж:ROOT/ительн:SUFF/ый:END
дом	дом:ROOT
дома	дома:ROOT
домовитость	домовит:ROOT/ост:SUFF/ь:END
домашний	домаш:ROOT/н:SUFF/ий:END
домовитый	домовит:ROOT/ый:END
домовый	дом:ROOT/ов:SUFF/ый:END
домский	домск:ROOT/ий:END
одомашненный	одомаш:ROOT/ненн:SUFF/ый:END
домывание	домыв:ROOT/ани:SUFF/е:END
замывание	замыв:ROOT/ани:SUFF/е:END
мытье	мыть:ROOT/е:END
отмывание	отмыв:ROOT/ани:SUFF/е:END
промыв	промыв:ROOT
промывание	промыв:ROOT/ани:SUFF/е:END
промывка	промыв:ROOT/к:SUFF/а:END
размыв	размыв:ROOT
размывание	разм:ROOT/ывани:SUFF/е:END
размывка	размыв:ROOT/к:SUFF/а:END
умывальник	умывальн:ROOT/ик:SUFF
умывальники	умываль:ROOT/ник:SUFF/и:END
умывание	умыв:ROOT/ани:SUFF/е:END
домывать	домыв:ROOT/ать:END
домываться	домыв:ROOT/ать:END/ся:POSTFIX
домыть	домы:ROOT/ть:END
домыться	домы:ROOT/ть:END/ся:POSTFIX
замывать	замыв:ROOT/ать:END
замываться	замыв:ROOT/ать:END/ся:POSTFIX
замыть	замы:ROOT/ть:END
замыться	замы:ROOT/ть:END/ся:POSTFIX
мыть	мыт:ROOT/ь:END
мыться	мыт:ROOT/ь:END/ся:POSTFIX
обмывать	обмыв:ROOT/ать:END
обмываться	обмыв:ROOT/ать:END/ся:POSTFIX
обмыть	обмы:ROOT/ть:END
обмыться	обмы:ROOT/ть:END/ся:POSTFIX
отмывать	отмыв:ROOT/ать:END
отмываться	отмыв:ROOT/ать:END/ся:POSTFIX
отмыть	отмы:ROOT/ть:END
отмыться	отмы:ROOT/ть:END/ся:POSTFIX
помыть	помы:ROOT/ть:END
помыться	помы:ROOT/ть:END/ся:POSTFIX
промывать	промыв:ROOT/ать:END
промываться	промыв:ROOT/ать:END/ся:POSTFIX
промыть	промы:ROOT/ть:END
промыться	промы:ROOT/ть:END/ся:POSTFIX
размывать	размыв:ROOT/ать:END
размываться	размыв:ROOT/ать:END/ся:POSTFIX
размыть	разм:ROOT/ыть:END
размыться	размы:ROOT/ть:END/ся:POSTFIX
доныне	донын:ROOT/е:SUFF
ныне	ныне:ROOT
нынче	нынч:ROOT/е:SUFF
поныне	поны:ROOT/не:SUFF
дооформить	дооформ:ROOT/ить:END
дооформлять	дооформл:ROOT/ять:END
оформить	оформ:ROOT/ить:END
оформлять	оформл:ROOT/ять:END
переоформить	переоформ:ROOT/ить:END
переоформлять	переоформл:ROOT/ять:END
переформулировать	переформул:ROOT/иров:SUFF/ать:END
сформовать	сформ:ROOT/ов:SUFF/ать:END
формализовать	формализ:ROOT/ов:SUFF/ать:END
формовать	форм:ROOT/ов:SUFF/ать:END
формулировать	формул:ROOT/иров:SUFF/ать:END
доперший	доперш:ROOT/ий:END
допиравший	допир:ROOT/авш:SUFF/ий:END
заперший	заперш:ROOT/ий:END
запиравший	запир:ROOT/авш:SUFF/ий:END
запиравшийся	запир:ROOT/авш:SUFF/ий:END/ся:POSTFIX
запорный	запор:ROOT/н:SUFF/ый:END
напирающий	напир:ROOT/ающ:SUFF/ий:END
напористый	напор:ROOT/ист:SUFF/ый:END
напорный	напор:ROOT/н:SUFF/ый:END
оперший	опер:ROOT/ш:SUFF/ий:END
опершийся	опер:ROOT/ш:SUFF/ий:END/ся:POSTFIX
опиравшийся	опир:ROOT/авш:SUFF/ий:END/ся:POSTFIX
опорный	опор:ROOT/н:SUFF/ый:END
отперший	отпер:ROOT/ш:SUFF/ий:END
отпершийся	отперш:ROOT/ий:END/ся:POSTFIX
распертый	расперт:ROOT/ый:END
распирающий	распир:ROOT/ающ:SUFF/ий:END
сперший	спер:ROOT/ш:SUFF/ий:END
уперший	упер:ROOT/ш:SUFF/ий:END
упершийся	уперш:ROOT/ий:END/ся:POSTFIX
упорный	упор:ROOT/н:SUFF/ый:END
дорешать	дореш:ROOT/ать:END
дорешить	дореш:ROOT/ить:END
перерешить	перереш:ROOT/ить:END
разрешать	разреш:ROOT/ать:END
разрешить	разреш:ROOT/ить:END
решать	реш:ROOT/ать:END
решить	реш:ROOT/ить:END
дорога	дорог:ROOT/а:END
дороговизна	дороговиз:ROOT/н:SUFF/а:END
дорожка	дорож:ROOT/к:SUFF/а:END
дорожки	дорож:ROOT/к:SUFF/и:END
подорожание	подорож:ROOT/ани:SUFF/е:END
удорожание	удорож:ROOT/ани:SUFF/е:END
дорогой	дорог:ROOT/ой:END
дорожающий	дорож:ROOT/ающ:SUFF/ий:END
дорожный	дорож:ROOT/н:SUFF/ый:END
дражайший	дражай:ROOT/ш:SUFF/ий:END
подорожавший	подорож:ROOT/авш:SUFF/ий:END
придорожный	придорож:ROOT/н:SUFF/ый:END
раздражающий	раздраж:ROOT/ающ:SUFF/ий:END
раздраженный	раздраж:ROOT/енн:SUFF/ый:END
раздражительный	раздраж:ROOT/ительн:SUFF/ый:END
удорожавший	удорож:ROOT/авш:SUFF/ий:END
удорожавшийся	удорож:ROOT/авш:SUFF/ий:END/ся:POSTFIX
удороживший	удорож:ROOT/ивш:SUFF/ий:END
удорожившийся	удорож:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
доспевать	досп:ROOT/ев:SUFF/ать:END
доспеть	досп:ROOT/еть:END
поспевать	посп:ROOT/ев:SUFF/ать:END
поспеть	посп:ROOT/еть:END
спеть	спе:ROOT/ть:END
успевать	усп:ROOT/ев:SUFF/ать:END
успеть	успе:ROOT/ть:END
досрочный	досроч:ROOT/н:SUFF/ый:END
несрочный	неср:ROOT/очн:SUFF/ый:END
просроченный	просроч:ROOT/енн:SUFF/ый:END
просрочивающий	просроч:ROOT/ивающ:SUFF/ий:END
просрочивший	просроч:ROOT/ивш:SUFF/ий:END
сверхсрочный	сверхср:ROOT/очн:SUFF/ый:END
срочный	сроч:ROOT/н:SUFF/ый:END
достатки	достат:ROOT/к:SUFF/и:END
достаток	дост:ROOT/аток:SUFF
достаточность	достат:ROOT/очност:SUFF/ь:END
недостатки	недостат:ROOT/к:SUFF/и:END
недостаток	недост:ROOT/аток:SUFF
недостаточность	недостат:ROOT/очност:SUFF/ь:END
недостача	недост:ROOT/ач:SUFF/а:END
недостачи	недост:ROOT/ач:SUFF/и:END
достаточный	достат:ROOT/очн:SUFF/ый:END
достающий	дост:ROOT/ающ:SUFF/ий:END
недостаточный	недост:ROOT/аточн:SUFF/ый:END
недостающий	недост:ROOT/ающ:SUFF/ий:END
достигать	достиг:ROOT/ать:END
достичь	дост:ROOT/ичь:END
застигать	застиг:ROOT/ать:END
застичь	засти:ROOT/чь:END
настигать	настиг:ROOT/ать:END
настичь	наст:ROOT/и:SUFF/чь:END
постигать	постиг:ROOT/ать:END
постичь	пости:ROOT/чь:END
достигнутость	дост:ROOT/игнутост:SUFF/ь:END
достижение	достиж:ROOT/ени:SUFF/е:END
достижения	достиж:ROOT/ени:SUFF/я:END
постижение	постиж:ROOT/ени:SUFF/е:END
достройка	дострой:ROOT/к:SUFF/а:END
застройка	застрой:ROOT/к:SUFF/а:END
застройщик	застрой:ROOT/щик:SUFF
надстройка	надстрой:ROOT/к:SUFF/а:END
настроение	настро:ROOT/ени:SUFF/е:END
настроенность	настро:ROOT/енност:SUFF/ь:END
настрой	наст:ROOT/р:SUFF/ой:END
настройка	настрой:ROOT/к:SUFF/а:END
настройщик	настрой:ROOT/щик:SUFF
настройщики	настрой:ROOT/щик:SUFF/и:END
обустраивание	обустр:ROOT/аивани:SUFF/е:END
обустроенность	обустро:ROOT/енност:SUFF/ь:END
обустройство	обустрой:ROOT/ств:SUFF/о:END
перестройка	перестрой:ROOT/к:SUFF/а:END
перестройщик	перестрой:ROOT/щик:SUFF
перестройщики	перестрой:ROOT/щик:SUFF/и:END
построение	постро:ROOT/ени:SUFF/е:END
построения	постро:ROOT/ени:SUFF/я:END
постройка	построй:ROOT/к:SUFF/а:END
постройки	построй:ROOT/к:SUFF/и:END
пристройка	пристрой:ROOT/к:SUFF/а:END
пристройки	пристрой:ROOT/к:SUFF/и:END
расстроенность	расстро:ROOT/енност:SUFF/ь:END
расстройка	расстрой:ROOT/к:SUFF/а:END
расстройства	расстрой:ROOT/ств:SUFF/а:END
расстройство	расстрой:ROOT/ств:SUFF/о:END
строение	стро:ROOT/ени:SUFF/е:END
строения	стро:ROOT/ени:SUFF/я:END
строители	строит:ROOT/ел:SUFF/и:END
строитель	строит:ROOT/ел:SUFF/ь:END
строительство	строит:ROOT/ельств:SUFF/о:END
строй	стр:ROOT/ой:END
стройка	строй:ROOT/к:SUFF/а:END
стройки	строй:ROOT/к:SUFF/и:END
устроение	устро:ROOT/ени:SUFF/е:END
устроенность	устро:ROOT/енност:SUFF/ь:END
устроители	устро:ROOT/ител:SUFF/и:END
устроитель	устроит:ROOT/ел:SUFF/ь:END
устройства	устрой:ROOT/ств:SUFF/а:END
устройство	устрой:ROOT/ств:SUFF/о:END
досуговый	досуг:ROOT/ов:SUFF/ый:END
досужий	досуж:ROOT/ий:END
удосужившийся	удосуж:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
дотушить	дотуш:ROOT/ить:END
затушить	затуш:ROOT/ить:END
потушить	потуш:ROOT/ить:END
притушить	притуш:ROOT/ить:END
протушить	протуш:ROOT/ить:END
тушить	туш:ROOT/ить:END
драматический	драмат:ROOT/ическ:SUFF/ий:END
драматичный	драмат:ROOT/ичн:SUFF/ый:END
драматургический	драматург:ROOT/ическ:SUFF/ий:END
дремливый	дремл:ROOT/ив:SUFF/ый:END
дремлющий	дремл:ROOT/ющ:SUFF/ий:END
дремный	дрем:ROOT/н:SUFF/ый:END
дремотный	дремот:ROOT/н:SUFF/ый:END
дремучий	дрем:ROOT/уч:SUFF/ий:END
задремавший	задрем:ROOT/авш:SUFF/ий:END
дробильный	дроб:ROOT/ильн:SUFF/ый:END
дробленый	дробл:ROOT/ен:SUFF/ый:END
дробный	дроб:ROOT/н:SUFF/ый:END
дробовой	дроб:ROOT/ов:SUFF/ой:END
дробящий	дроб:ROOT/ящ:SUFF/ий:END
дробящийся	дроб:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
раздробленный	раздробл:ROOT/енн:SUFF/ый:END
друг	друг:ROOT
дружба	дружб:ROOT/а:END
дружественность	друж:ROOT/ественност:SUFF/ь:END
дружище	друж:ROOT/ищ:SUFF/е:END
дружищи	друж:ROOT/ищ:SUFF/и:END
дружность	друж:ROOT/ност:SUFF/ь:END
друзья	друз:ROOT/ь:SUFF/я:END
подруга	подруг:ROOT/а:END
подруги	подруг:ROOT/и:END
подружка	подруж:ROOT/к:SUFF/а:END
подружки	подруж:ROOT/к:SUFF/и:END
дружа	друж:ROOT/а:SUFF
дружелюбно	друж:ROOT/елюбно:SUFF
дружески	друж:ROOT/ески:SUFF
дружественно	друж:ROOT/ественно:SUFF
дружно	друж:ROOT/но:SUFF
подружившись	подруж:ROOT/ившись:SUFF
раздружившись	раздруж:ROOT/ившись:SUFF
дружащий	друж:ROOT/ащ:SUFF/ий:END
дружеский	друж:ROOT/еск:SUFF/ий:END
дружественный	друж:ROOT/ественн:SUFF/ый:END
друживший	друж:ROOT/ивш:SUFF/ий:END
дружный	друж:ROOT/н:SUFF/ый:END
подружившийся	подруж:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
дубильный	дуб:ROOT/ильн:SUFF/ый:END
дубленый	дубле:ROOT/н:SUFF/ый:END
дубовый	дуб:ROOT/ов:SUFF/ый:END
дубящий	дуб:ROOT/ящ:SUFF/ий:END
дубящийся	дуб:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
дублет	дублет:ROOT
дублеты	дубл:ROOT/ет:SUFF/ы:END
дубли	дубл:ROOT/и:END
дубликат	дублик:ROOT/ат:SUFF
дубликаты	дублик:ROOT/ат:SUFF/ы:END
дубль	дубл:ROOT/ь:END
дубляж	дубляж:ROOT
дуплет	дуплет:ROOT
дуплеты	дупл:ROOT/ет:SUFF/ы:END
думавший	дум:ROOT/авш:SUFF/ий:END
думающий	дум:ROOT/ающ:SUFF/ий:END
думский	дум:ROOT/ск:SUFF/ий:END
задумавший	задум:ROOT/авш:SUFF/ий:END
задумавшийся	задум:ROOT/авш:SUFF/ий:END/ся:POSTFIX
задуманный	задум:ROOT/анн:SUFF/ый:END
задумчивый	задум:ROOT/чив:SUFF/ый:END
надуманный	надум:ROOT/анн:SUFF/ый:END
передумавший	передум:ROOT/авш:SUFF/ий:END
придуманный	придум:ROOT/анн:SUFF/ый:END
дура	дур:ROOT/а:END
дурак	дурак:ROOT
дураки	дур:ROOT/ак:SUFF/и:END
дурачества	дурач:ROOT/еств:SUFF/а:END
дурачество	дурач:ROOT/еств:SUFF/о:END
дурачки	дурач:ROOT/к:SUFF/и:END
дурачок	дурач:ROOT/ок:SUFF
дурашливость	дурашл:ROOT/ивост:SUFF/ь:END
дурное	дур:ROOT/н:SUFF/ое:END
дурнота	дурн:ROOT/от:SUFF/а:END
дурнушка	дурн:ROOT/ушк:SUFF/а:END
дурость	дур:ROOT/ост:SUFF/ь:END
дурочка	дур:ROOT/очк:SUFF/а:END
дуры	дур:ROOT/ы:END
дурь	дур:ROOT/ь:END
придурки	придур:ROOT/к:SUFF/и:END
придурок	прид:ROOT/урок:SUFF
дурацкий	дур:ROOT/ацк:SUFF/ий:END
дурачащий	дурач:ROOT/ащ:SUFF/ий:END
дурашливый	дурашл:ROOT/ив:SUFF/ый:END
дурной	дур:ROOT/н:SUFF/ой:END
одурелый	одурел:ROOT/ый:END
дурачить	дурач:ROOT/ить:END
дурачиться	дурач:ROOT/ить:END/ся:POSTFIX
дуреть	дур:ROOT/еть:END
дурить	дур:ROOT/ить:END
одуреть	одур:ROOT/еть:END
сдуреть	сдур:ROOT/еть:END
дурашливо	дурашл:ROOT/иво:SUFF
дурно	дур:ROOT/но:SUFF
одурело	одур:ROOT/ело:SUFF
душить	душ:ROOT/ить:END
душиться	душ:ROOT/ить:END/ся:POSTFIX
задушить	задуш:ROOT/ить:END
придушить	придуш:ROOT/ить:END
дымный	дым:ROOT/н:SUFF/ый:END
дымовой	дым:ROOT/ов:SUFF/ой:END
дымчатый	дым:ROOT/чат:SUFF/ый:END
дымящий	дым:ROOT/ящ:SUFF/ий:END
дымящийся	дым:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
задымивший	задым:ROOT/ивш:SUFF/ий:END
задымившийся	задым:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
задымленный	задымл:ROOT/енн:SUFF/ый:END
единение	един:ROOT/ени:SUFF/е:END
единица	ед:ROOT/иниц:SUFF/а:END
единицы	един:ROOT/иц:SUFF/ы:END
единичность	един:ROOT/ичност:SUFF/ь:END
единственность	ед:ROOT/инственност:SUFF/ь:END
объединение	объед:ROOT/инени:SUFF/е:END
одинарность	один:ROOT/арност:SUFF/ь:END
одиночество	один:ROOT/очеств:SUFF/о:END
соединение	соедин:ROOT/ени:SUFF/е:END
соединения	соедин:ROOT/ени:SUFF/я:END
уединение	уедин:ROOT/ени:SUFF/е:END
уединенность	уедин:ROOT/енност:SUFF/ь:END
единичный	един:ROOT/ичн:SUFF/ый:END
единственный	ед:ROOT/инственн:SUFF/ый:END
единый	ед:ROOT/ин:SUFF/ый:END
одинарный	один:ROOT/арн:SUFF/ый:END
одинокий	один:ROOT/ок:SUFF/ий:END
одиночный	один:ROOT/очн:SUFF/ый:END
уединенный	уедин:ROOT/енн:SUFF/ый:END
единовременно	ед:ROOT/иновременно:SUFF
одновременно	одноврем:ROOT/енно:SUFF
единовременный	ед:ROOT/иновременн:SUFF/ый:END
одновременный	одноврем:ROOT/енн:SUFF/ый:END
единообразие	ед:ROOT/иноо:SUFF/браз:ROOT/и:SUFF/е:END
однообразие	однообраз:ROOT/и:SUFF/е:END
единообразный	ед:ROOT/инообразн:SUFF/ый:END
однообразный	одн:ROOT/ообразн:SUFF/ый:END
еловый	ел:ROOT/ов:SUFF/ый:END
елочный	елоч:ROOT/н:SUFF/ый:END
жалеть	жал:ROOT/еть:END
жаловаться	жал:ROOT/ов:SUFF/ать:END/ся:POSTFIX
обжаловать	обжал:ROOT/ов:SUFF/ать:END
пожаловаться	пожал:ROOT/ов:SUFF/ать:END/ся:POSTFIX
жалеющий	жал:ROOT/еющ:SUFF/ий:END
жалкий	жал:ROOT/к:SUFF/ий:END
жалобный	жалоб:ROOT/н:SUFF/ый:END
жалованный	жал:ROOT/ованн:SUFF/ый:END
жалостливый	жалост:ROOT/лив:SUFF/ый:END
жалостный	жалост:ROOT/н:SUFF/ый:END
жалующийся	жал:ROOT/ующ:SUFF/ий:END/ся:POSTFIX
пожалевший	пожал:ROOT/евш:SUFF/ий:END
пожаловавшийся	пожал:ROOT/овавш:SUFF/ий:END/ся:POSTFIX
жар	жар:ROOT
жара	жар:ROOT/а:END
жарища	жар:ROOT/ищ:SUFF/а:END
жаркое	жар:ROOT/к:SUFF/ое:END
зажаривание	зажар:ROOT/ивани:SUFF/е:END
поджаривание	поджар:ROOT/ивани:SUFF/е:END
поджарка	поджар:ROOT/к:SUFF/а:END
пожар	пожар:ROOT
пожарища	пожар:ROOT/ищ:SUFF/а:END
пожарище	пожар:ROOT/ищ:SUFF/е:END
пожарник	пожар:ROOT/ник:SUFF
пожарники	пожар:ROOT/ник:SUFF/и:END
пожары	пожар:ROOT/ы:END
прожаривание	прожар:ROOT/ивани:SUFF/е:END
жареный	жар:ROOT/ен:SUFF/ый:END
жаркий	жар:ROOT/к:SUFF/ий:END
жаровой	жар:ROOT/ов:SUFF/ой:END
жарочный	жар:ROOT/очн:SUFF/ый:END
жарящий	жар:ROOT/ящ:SUFF/ий:END
жарящийся	жар:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
зажаренный	зажар:ROOT/енн:SUFF/ый:END
поджаренный	поджар:ROOT/енн:SUFF/ый:END
пожаренный	пожар:ROOT/енн:SUFF/ый:END
прожаренный	прожар:ROOT/енн:SUFF/ый:END
сжаренный	сжар:ROOT/енн:SUFF/ый:END
желаемый	жел:ROOT/аем:SUFF/ый:END
желанный	жел:ROOT/анн:SUFF/ый:END
желательный	желат:ROOT/ельн:SUFF/ый:END
нежеланный	нежел:ROOT/анн:SUFF/ый:END
нежелательный	нежел:ROOT/ательн:SUFF/ый:END
желание	жел:ROOT/ани:SUFF/е:END
желания	жел:ROOT/ани:SUFF/я:END
желательность	жел:ROOT/ательност:SUFF/ь:END
пожелание	пожел:ROOT/ани:SUFF/е:END
пожелания	пожел:ROOT/ани:SUFF/я:END
железистый	желез:ROOT/ист:SUFF/ый:END
железный	желез:ROOT/н:SUFF/ый:END
желудевый	желуд:ROOT/ев:SUFF/ый:END
желудочный	желуд:ROOT/очн:SUFF/ый:END
желуди	желуд:ROOT/и:END
желудки	желуд:ROOT/к:SUFF/и:END
желудок	желуд:ROOT/ок:SUFF
желудочек	желуд:ROOT/очек:SUFF
желудочки	желуд:ROOT/очк:SUFF/и:END
желудь	желуд:ROOT/ь:END
женатый	жен:ROOT/ат:SUFF/ый:END
женивший	жен:ROOT/ивш:SUFF/ий:END
женившийся	жен:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
женский	жен:ROOT/ск:SUFF/ий:END
женственный	жен:ROOT/ственн:SUFF/ый:END
жеребцовый	жеребц:ROOT/ов:SUFF/ый:END
жеребый	жереб:ROOT/ый:END
жеребячий	жереб:ROOT/яч:SUFF/ий:END
жеребящийся	жереб:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
жертвенный	жертв:ROOT/енн:SUFF/ый:END
жертвующий	жертв:ROOT/ующ:SUFF/ий:END
жертвующийся	жертв:ROOT/ующ:SUFF/ий:END/ся:POSTFIX
пожертвовавший	пожертв:ROOT/овавш:SUFF/ий:END
пожертвованный	пожертв:ROOT/ованн:SUFF/ый:END
жесткий	жест:ROOT/к:SUFF/ий:END
жестокий	жест:ROOT/ок:SUFF/ий:END
жесточайший	жест:ROOT/очайш:SUFF/ий:END
жестяной	жест:ROOT/ян:SUFF/ой:END
ожесточенный	ожесточ:ROOT/енн:SUFF/ый:END
ожесточивший	ожесточ:ROOT/ивш:SUFF/ий:END
ожесточившийся	ожесточ:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
ужесточенный	ужесточ:ROOT/енн:SUFF/ый:END
ужесточивший	ужесточ:ROOT/ивш:SUFF/ий:END
ужесточившийся	ужесточ:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
жестко	жест:ROOT/ко:SUFF
жестоко	жест:ROOT/око:SUFF
жесточайше	жест:ROOT/очайш:SUFF/е:END
ожесточенно	ожесточ:ROOT/енно:SUFF
жесткость	жест:ROOT/кост:SUFF/ь:END
жестокости	жест:ROOT/окост:SUFF/и:END
жестокость	жест:ROOT/окост:SUFF/ь:END
жесть	жест:ROOT/ь:END
жестянка	жест:ROOT/янк:SUFF/а:END
ожесточение	ожесточ:ROOT/ени:SUFF/е:END
ожесточенность	ожесточ:ROOT/енност:SUFF/ь:END
ужесточение	ужесточ:ROOT/ени:SUFF/е:END
живительный	жив:ROOT/ительн:SUFF/ый:END
живой	ж:ROOT/ив:SUFF/ой:END
животный	живот:ROOT/н:SUFF/ый:END
живущий	жив:ROOT/ущ:SUFF/ий:END
живший	жив:ROOT/ш:SUFF/ий:END
жизненный	жизн:ROOT/енн:SUFF/ый:END
жилищный	жил:ROOT/ищн:SUFF/ый:END
жилой	жил:ROOT/ой:END
житейский	жит:ROOT/ейск:SUFF/ий:END
заживший	заж:ROOT/ивш:SUFF/ий:END
зажиточный	зажит:ROOT/очн:SUFF/ый:END
оживленный	оживл:ROOT/енн:SUFF/ый:END
оживший	ожив:ROOT/ш:SUFF/ий:END
переживший	переж:ROOT/ивш:SUFF/ий:END
поживший	пожив:ROOT/ш:SUFF/ий:END
пожилой	пожил:ROOT/ой:END
